LocationName,Year,Month,Day,Item
Balehonnur,1997,4,20,2.99
Balehonnur,1997,4,21,3.22
Balehonnur,1997,4,22,3.64
Balehonnur,1997,4,23,3.52
Balehonnur,1997,4,24,3.37
Balehonnur,1997,4,25,3.2
Balehonnur,1997,4,26,2.99
Balehonnur,1997,4,27,2.85
Balehonnur,1997,4,28,3.11
Balehonnur,1997,4,29,3.52
Balehonnur,1997,4,30,4.27
Balehonnur,1997,5,1,5.71
Balehonnur,1997,5,2,6.37
Balehonnur,1997,5,3,6.9
Balehonnur,1997,5,4,6.49
Balehonnur,1997,5,5,6.04
Balehonnur,1997,5,6,5.72
Balehonnur,1997,5,7,5.42
Balehonnur,1997,5,8,5.22
Balehonnur,1997,5,9,5.03
Balehonnur,1997,5,10,4.81
Balehonnur,1997,5,11,5.13
Balehonnur,1997,5,12,5.79
Balehonnur,1997,5,13,6.01
Balehonnur,1997,5,14,6.51
Balehonnur,1997,5,15,6.05
Balehonnur,1997,5,16,5.8
Balehonnur,1997,5,17,5.6
Balehonnur,1997,5,18,5.38
Balehonnur,1997,5,19,5.21
Balehonnur,1997,5,20,5.06
Balehonnur,1997,5,21,4.86
Balehonnur,1997,5,22,4.73
Balehonnur,1997,5,23,4.61
Balehonnur,1997,5,24,4.46
Balehonnur,1997,5,25,4.35
Balehonnur,1997,5,26,4.25
Balehonnur,1997,5,27,4.12
Balehonnur,1997,5,28,3.88
Balehonnur,1997,5,29,3.56
Balehonnur,1997,5,30,3.38
Balehonnur,1997,5,31,3.28
Balehonnur,1997,6,1,3.18
Balehonnur,1997,6,2,3.09
Balehonnur,1997,6,3,3.02
Balehonnur,1997,6,4,2.97
Balehonnur,1997,6,5,2.96
Balehonnur,1997,6,6,3.1
Balehonnur,1997,6,7,3.22
Balehonnur,1997,6,8,3.34
Balehonnur,1997,6,9,4.21
Balehonnur,1997,6,10,5.55
Balehonnur,1997,6,11,5.12
Balehonnur,1997,6,12,4.86
Balehonnur,1997,6,13,5.12
Balehonnur,1997,6,14,5.64
Balehonnur,1997,6,15,13.46
Balehonnur,1997,6,16,23.99
Balehonnur,1997,6,17,20.15
Balehonnur,1997,6,18,17.97
Balehonnur,1997,6,19,15.03
Balehonnur,1997,6,20,16.33
Balehonnur,1997,6,21,21.51
Balehonnur,1997,6,22,19.04
Balehonnur,1997,6,23,30.02
Balehonnur,1997,6,24,79.08
Balehonnur,1997,6,25,337.76
Balehonnur,1997,6,26,322.32
Balehonnur,1997,6,27,310.63
Balehonnur,1997,6,28,352.33
Balehonnur,1997,6,29,561.99
Balehonnur,1997,6,30,445.23
Balehonnur,1997,7,1,389.59
Balehonnur,1997,7,2,325.92
Balehonnur,1997,7,3,281.19
Balehonnur,1997,7,4,261.41
Balehonnur,1997,7,5,321.65
Balehonnur,1997,7,6,304.8
Balehonnur,1997,7,7,325.36
Balehonnur,1997,7,8,315.44
Balehonnur,1997,7,9,528.04
Balehonnur,1997,7,10,669.75
Balehonnur,1997,7,11,456.27
